trialIndex,blockId,trialType,fixPosition,targetPosition,displacement,shapeInit,contrastInit,fixationDurationInSec,response,result
156,2,Blank,0.0,-8.0,2.220446049250313e-16,1,1,1.081,LeftResponse,incorrect
157,2,Change,0.0,-6.0,0.9000000000000004,0,0,0.527,LeftResponse,incorrect
158,2,Blank,0.0,-8.0,2.220446049250313e-16,0,0,1.093,LeftResponse,incorrect
159,2,Blank,0.0,-6.0,1.5000000000000004,1,0,1.212,RightResponse,correct
160,2,Change,0.0,-6.0,-0.2999999999999998,1,0,0.51,LeftResponse,correct
161,2,Blank,0.0,-8.0,-0.5999999999999999,0,0,0.664,LeftResponse,correct
162,2,Blank,0.0,-6.0,-1.2,0,0,1.078,LeftResponse,correct
163,2,Change,0.0,-8.0,-0.5999999999999999,0,1,1.284,LeftResponse,correct
164,2,Change,-0.0,6.0,-0.5999999999999999,0,1,0.563,LeftResponse,correct
165,2,Blank,-0.0,8.0,1.5000000000000004,0,0,1.443,RightResponse,correct
166,2,Step,-0.0,6.0,-1.2,1,0,1.066,RightResponse,incorrect
167,2,Change,0.0,-6.0,1.5000000000000004,0,1,0.718,RightResponse,correct
168,2,Step,-0.0,6.0,2.220446049250313e-16,0,0,0.622,RightResponse,correct
169,2,Step,0.0,-8.0,-1.2,0,1,0.629,LeftResponse,correct
170,2,Change,-0.0,6.0,1.5000000000000004,0,0,1.159,RightResponse,correct
171,2,Step,-0.0,6.0,0.9000000000000004,1,1,1.471,RightResponse,correct
172,2,Blank,-0.0,8.0,0.6000000000000005,0,1,1.356,RightResponse,correct
173,2,Blank,-0.0,6.0,-0.5999999999999999,0,0,1.192,LeftResponse,correct
174,2,Blank,-0.0,6.0,-0.5999999999999999,0,1,1.221,LeftResponse,correct
175,2,Change,-0.0,6.0,0.9000000000000004,1,0,0.877,RightResponse,correct
176,2,Change,-0.0,8.0,-1.2,1,1,0.945,LeftResponse,correct
177,2,Step,-0.0,6.0,1.2000000000000002,1,1,1.414,LeftResponse,incorrect
178,2,Blank,0.0,-6.0,0.9000000000000004,1,0,0.507,RightResponse,correct
179,2,Blank,0.0,-8.0,0.9000000000000004,0,1,1.436,RightResponse,correct
180,2,Change,-0.0,8.0,-0.5999999999999999,1,1,1.281,LeftResponse,correct
181,2,Step,0.0,-8.0,0.9000000000000004,0,0,0.506,RightResponse,correct
182,2,Blank,0.0,-6.0,1.2000000000000002,0,1,1.339,RightResponse,correct
183,2,Step,-0.0,6.0,0.9000000000000004,1,0,1.112,RightResponse,correct
184,2,Blank,-0.0,6.0,2.220446049250313e-16,0,1,1.019,RightResponse,correct
185,2,Step,0.0,-8.0,0.6000000000000005,0,0,1.058,RightResponse,correct
186,2,Change,-0.0,6.0,1.5000000000000004,0,1,1.462,RightResponse,correct
187,2,Blank,-0.0,8.0,-1.2,1,1,0.925,LeftResponse,correct
188,2,Blank,0.0,-6.0,-0.2999999999999998,0,0,1.241,LeftResponse,correct
189,2,Blank,-0.0,8.0,-1.2,0,0,1.024,LeftResponse,correct
190,2,Step,0.0,-6.0,-0.5999999999999999,0,1,1.47,LeftResponse,correct
191,2,Change,0.0,-8.0,1.5000000000000004,0,1,0.841,RightResponse,correct
192,2,Change,-0.0,6.0,-0.2999999999999998,1,1,1.272,LeftResponse,correct
193,2,Blank,-0.0,8.0,-0.5999999999999999,1,0,0.625,LeftResponse,correct
194,2,Blank,-0.0,8.0,1.2000000000000002,0,1,0.755,RightResponse,correct
195,2,Blank,-0.0,6.0,0.6000000000000005,1,1,0.524,RightResponse,correct
196,2,Blank,0.0,-8.0,-0.5999999999999999,1,1,1.147,LeftResponse,correct
197,2,Blank,-0.0,8.0,2.220446049250313e-16,0,0,0.649,RightResponse,correct
198,3,Blank,-0.0,6.0,-0.2999999999999998,0,1,1.403,RightResponse,incorrect
199,3,Blank,0.0,-6.0,0.30000000000000027,0,0,0.513,RightResponse,correct
200,3,Step,0.0,-8.0,-0.5999999999999999,1,0,0.861,LeftResponse,correct
201,3,Change,-0.0,8.0,0.9000000000000004,1,0,1.086,RightResponse,correct
202,3,Step,0.0,-6.0,-1.5,1,1,0.975,LeftResponse,correct
203,3,Step,0.0,-8.0,-0.5999999999999999,0,0,1.446,LeftResponse,correct
204,3,Blank,-0.0,6.0,-0.2999999999999998,0,0,1.419,LeftResponse,correct
205,3,Blank,-0.0,6.0,1.5000000000000004,0,0,0.653,RightResponse,correct
206,3,Blank,0.0,-6.0,0.30000000000000027,1,0,1.091,RightResponse,correct
207,3,Change,0.0,-6.0,-0.2999999999999998,1,1,0.623,RightResponse,incorrect
208,3,Blank,0.0,-8.0,-0.2999999999999998,1,0,0.812,LeftResponse,correct
209,3,Blank,0.0,-8.0,1.5000000000000004,1,1,0.983,RightResponse,correct
210,3,Change,0.0,-6.0,-1.5,1,1,1.234,LeftResponse,correct
211,3,Blank,0.0,-8.0,1.5000000000000004,1,0,1.418,RightResponse,correct
212,3,Step,-0.0,6.0,0.6000000000000005,1,0,0.844,RightResponse,correct
213,3,Blank,-0.0,8.0,0.30000000000000027,0,0,1.308,RightResponse,correct
214,3,Step,-0.0,6.0,-0.2999999999999998,1,0,0.961,LeftResponse,correct
215,3,Step,-0.0,6.0,1.5000000000000004,1,0,0.672,RightResponse,correct
216,3,Blank,0.0,-8.0,-0.8999999999999999,1,1,1.019,LeftResponse,correct
217,3,Blank,0.0,-6.0,0.6000000000000005,1,1,0.964,RightResponse,correct
218,3,Change,0.0,-6.0,-1.5,1,0,0.651,LeftResponse,correct
219,3,Change,0.0,-6.0,-1.5,0,0,1.328,RightResponse,incorrect
220,3,Change,-0.0,6.0,-0.8999999999999999,1,0,1.265,LeftResponse,correct
221,3,Step,-0.0,8.0,-1.5,0,0,0.598,RightResponse,incorrect
222,3,Change,0.0,-6.0,-0.5999999999999999,1,1,0.668,LeftResponse,correct
223,3,Step,-0.0,6.0,-1.2,1,1,0.833,RightResponse,incorrect
224,3,Change,-0.0,8.0,-1.2,0,1,1.163,RightResponse,incorrect
225,3,Change,0.0,-8.0,2.220446049250313e-16,0,1,1.474,LeftResponse,incorrect
226,3,Step,0.0,-6.0,0.9000000000000004,1,0,1.068,LeftResponse,incorrect
227,3,Blank,-0.0,6.0,0.9000000000000004,0,0,0.983,RightResponse,correct
228,3,Blank,-0.0,8.0,0.30000000000000027,1,1,1.353,RightResponse,correct
229,3,Change,-0.0,8.0,2.220446049250313e-16,1,1,1.236,RightResponse,correct
230,3,Step,-0.0,8.0,-1.2,1,0,0.722,RightResponse,incorrect
231,3,Step,-0.0,8.0,0.30000000000000027,0,0,1.156,RightResponse,correct
232,3,Change,0.0,-6.0,0.30000000000000027,0,0,1.303,LeftResponse,incorrect
233,3,Step,-0.0,6.0,2.220446049250313e-16,0,1,0.679,RightResponse,correct
234,3,Change,-0.0,6.0,2.220446049250313e-16,1,1,0.792,RightResponse,correct
235,3,Blank,0.0,-6.0,0.6000000000000005,1,0,0.925,LeftResponse,incorrect
236,3,Step,-0.0,8.0,-1.2,0,1,1.368,LeftResponse,correct
237,3,Change,-0.0,8.0,-0.2999999999999998,1,1,0.688,RightResponse,incorrect
238,3,Blank,-0.0,6.0,-1.5,0,0,1.222,LeftResponse,correct
239,3,Blank,-0.0,8.0,-0.5999999999999999,1,1,0.96,LeftResponse,correct
240,3,Step,-0.0,6.0,-0.5999999999999999,0,0,0.764,LeftResponse,correct
241,3,Step,0.0,-8.0,0.30000000000000027,1,1,0.638,LeftResponse,incorrect
242,3,Blank,-0.0,6.0,1.2000000000000002,0,0,1.212,RightResponse,correct
243,3,Step,-0.0,6.0,1.5000000000000004,1,1,0.822,RightResponse,correct
244,3,Change,-0.0,6.0,0.30000000000000027,1,1,1.366,RightResponse,correct
245,3,Blank,-0.0,6.0,-0.8999999999999999,0,0,0.543,LeftResponse,correct
246,3,Step,0.0,-6.0,-0.5999999999999999,1,0,0.568,LeftResponse,correct
247,3,Blank,0.0,-6.0,2.220446049250313e-16,0,0,0.749,LeftResponse,incorrect
248,3,Change,0.0,-6.0,0.6000000000000005,1,0,1.387,LeftResponse,incorrect
249,3,Change,-0.0,6.0,0.9000000000000004,0,0,1.176,LeftResponse,incorrect
250,3,Step,-0.0,6.0,-0.2999999999999998,0,0,0.767,RightResponse,incorrect
251,3,Change,-0.0,6.0,-0.2999999999999998,0,0,0.938,LeftResponse,correct
252,3,Blank,0.0,-8.0,0.9000000000000004,1,0,1.414,RightResponse,correct
253,3,Blank,-0.0,6.0,-0.8999999999999999,0,1,0.542,LeftResponse,correct
254,3,Step,-0.0,6.0,-1.5,0,1,0.765,LeftResponse,correct
255,3,Change,-0.0,8.0,2.220446049250313e-16,1,0,0.755,LeftResponse,incorrect
256,3,Step,0.0,-6.0,-0.2999999999999998,1,0,1.267,RightResponse,incorrect
257,3,Blank,0.0,-6.0,0.6000000000000005,0,0,1.262,RightResponse,correct
258,3,Change,-0.0,6.0,-1.2,0,0,1.282,LeftResponse,correct
259,3,Blank,0.0,-6.0,2.220446049250313e-16,1,1,0.568,RightResponse,correct
260,3,Change,-0.0,8.0,-0.8999999999999999,0,1,1.019,RightResponse,incorrect
261,3,Blank,0.0,-8.0,1.2000000000000002,0,0,0.776,RightResponse,correct
262,3,Blank,0.0,-6.0,-1.2,1,0,1.039,LeftResponse,correct
263,3,Blank,0.0,-8.0,0.30000000000000027,0,0,0.977,RightResponse,correct
264,4,Change,0.0,-8.0,0.30000000000000027,0,1,0.87,RightResponse,correct
265,4,Blank,-0.0,6.0,0.9000000000000004,1,1,0.628,RightResponse,correct
266,4,Change,0.0,-6.0,-1.2,1,1,1.038,LeftResponse,correct
267,4,Blank,-0.0,8.0,1.5000000000000004,1,1,1.489,RightResponse,correct
268,4,Step,0.0,-6.0,1.5000000000000004,1,0,1.474,LeftResponse,incorrect
269,4,Step,-0.0,8.0,-1.5,1,0,0.71,LeftResponse,correct
270,4,Change,0.0,-6.0,-0.8999999999999999,0,0,0.905,LeftResponse,correct
271,4,Change,-0.0,8.0,-0.5999999999999999,1,0,0.675,LeftResponse,correct
272,4,Step,-0.0,8.0,-0.5999999999999999,1,1,0.882,LeftResponse,correct
273,4,Blank,0.0,-6.0,-0.2999999999999998,1,0,0.632,LeftResponse,correct
274,4,Step,0.0,-6.0,-1.2,0,0,1.162,LeftResponse,correct
275,4,Step,0.0,-8.0,-1.2,0,0,1.065,LeftResponse,correct
276,4,Blank,-0.0,6.0,0.6000000000000005,0,0,1.087,RightResponse,correct
277,4,Change,-0.0,8.0,0.6000000000000005,1,0,1.17,LeftResponse,incorrect
278,4,Step,-0.0,8.0,0.30000000000000027,1,1,1.37,RightResponse,correct
279,4,Change,-0.0,8.0,1.2000000000000002,1,1,0.892,RightResponse,correct
280,4,Step,0.0,-8.0,2.220446049250313e-16,1,0,0.583,LeftResponse,incorrect
281,4,Change,-0.0,8.0,0.9000000000000004,0,0,1.298,RightResponse,correct
282,4,Step,0.0,-6.0,0.6000000000000005,1,1,0.688,LeftResponse,incorrect
283,4,Step,-0.0,6.0,-0.5999999999999999,0,1,1.267,LeftResponse,correct
284,4,Change,-0.0,8.0,-1.2,1,0,0.749,RightResponse,incorrect
285,4,Change,-0.0,6.0,-1.5,1,1,0.55,LeftResponse,correct
286,4,Step,-0.0,6.0,-0.8999999999999999,0,1,1.109,LeftResponse,correct
287,4,Step,-0.0,8.0,1.2000000000000002,1,1,1.236,RightResponse,correct
288,4,Step,-0.0,8.0,-1.5,0,1,1.11,RightResponse,incorrect
289,4,Blank,-0.0,8.0,-1.5,1,0,1.383,LeftResponse,correct
290,4,Change,0.0,-8.0,-1.5,1,0,0.632,LeftResponse,correct
291,4,Change,0.0,-8.0,1.2000000000000002,0,1,1.184,RightResponse,correct
292,4,Step,0.0,-8.0,1.2000000000000002,0,1,0.959,RightResponse,correct
293,4,Step,-0.0,8.0,-1.5,1,1,1.235,LeftResponse,correct
294,4,Blank,-0.0,6.0,-1.2,1,0,1.379,LeftResponse,correct
295,4,Change,-0.0,6.0,1.2000000000000002,0,0,0.713,LeftResponse,incorrect
296,4,Change,0.0,-8.0,-1.5,1,1,1.452,LeftResponse,correct
297,4,Blank,0.0,-6.0,0.30000000000000027,0,1,0.785,RightResponse,correct
298,4,Change,-0.0,6.0,1.5000000000000004,1,1,1.311,RightResponse,correct
299,4,Change,0.0,-8.0,-0.5999999999999999,0,0,0.936,LeftResponse,correct
300,4,Change,0.0,-6.0,0.30000000000000027,1,0,0.842,LeftResponse,incorrect
301,4,Step,-0.0,8.0,0.9000000000000004,0,1,0.761,RightResponse,correct
302,4,Change,0.0,-6.0,0.9000000000000004,0,1,0.964,RightResponse,correct
303,4,Change,-0.0,8.0,0.30000000000000027,1,1,1.283,RightResponse,correct
304,4,Step,0.0,-6.0,1.5000000000000004,0,1,0.909,LeftResponse,incorrect
305,4,Change,0.0,-8.0,-0.2999999999999998,1,1,1.439,LeftResponse,correct
306,4,Step,-0.0,8.0,0.30000000000000027,0,1,1.223,RightResponse,correct
307,4,Blank,-0.0,8.0,0.6000000000000005,0,0,1.162,LeftResponse,incorrect
308,4,Blank,-0.0,8.0,2.220446049250313e-16,1,0,0.917,RightResponse,correct
